"CRUISE","YEAR","HAULJOIN","CRUISEJOIN","SPECIES_CODE","FREQUENCY","LENGTH","SEX","REGION","PERFORMANCE","STRATUM"
200101,2001,1078121,1077656,30420,1,340,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,1,350,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,1,350,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,5,360,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,5,360,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,5,370,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,7,370,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,2,380,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,8,380,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,4,390,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,2,400,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,24,400,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,26,410,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,17,420,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,6,430,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,2,290,1,"GOA",1.1,131
200101,2001,1078121,1077656,30420,2,340,2,"GOA",1.1,131
200101,2001,1078121,1077656,30420,14,390,2,"GOA",1.1,131
200301,2003,1173329,1173315,30420,1,340,2,"GOA",0,230
200301,2003,1180772,1180649,30420,1,270,1,"GOA",0,122
200301,2003,1180772,1180649,30420,1,350,1,"GOA",0,122
200301,2003,1180772,1180649,30420,1,340,2,"GOA",0,122
200301,2003,1180775,1180649,30420,1,350,1,"GOA",0,122
200301,2003,1180775,1180649,30420,1,360,1,"GOA",0,122
200301,2003,1180775,1180649,30420,1,330,1,"GOA",0,122
200301,2003,1180775,1180649,30420,2,350,2,"GOA",0,122
200301,2003,1180785,1180649,30420,3,430,2,"GOA",0,134
200301,2003,1180785,1180649,30420,2,440,2,"GOA",0,134
200301,2003,1180785,1180649,30420,4,420,2,"GOA",0,134
200301,2003,1180785,1180649,30420,1,310,2,"GOA",0,134
200301,2003,1180785,1180649,30420,1,410,2,"GOA",0,134
200301,2003,1180785,1180649,30420,1,380,1,"GOA",0,134
200301,2003,1180785,1180649,30420,1,390,1,"GOA",0,134
200301,2003,1180791,1180649,30420,1,300,2,"GOA",0,111
200301,2003,1180791,1180649,30420,2,330,1,"GOA",0,111
200301,2003,1180791,1180649,30420,2,340,1,"GOA",0,111
200301,2003,1180791,1180649,30420,5,350,1,"GOA",0,111
200301,2003,1180791,1180649,30420,1,360,1,"GOA",0,111
200301,2003,1180791,1180649,30420,1,310,2,"GOA",0,111
200301,2003,1180791,1180649,30420,1,320,2,"GOA",0,111
200301,2003,1180791,1180649,30420,4,330,2,"GOA",0,111
200301,2003,1180791,1180649,30420,3,340,2,"GOA",0,111
200301,2003,1180791,1180649,30420,3,360,2,"GOA",0,111
200301,2003,1180791,1180649,30420,2,370,2,"GOA",0,111
200301,2003,1180791,1180649,30420,2,380,2,"GOA",0,111
200301,2003,1180791,1180649,30420,2,370,1,"GOA",0,111
200301,2003,1180791,1180649,30420,1,390,1,"GOA",0,111
200301,2003,1180794,1180649,30420,2,320,1,"GOA",0,134
200301,2003,1180794,1180649,30420,2,340,1,"GOA",0,134
200301,2003,1180794,1180649,30420,1,350,1,"GOA",0,134
200301,2003,1180794,1180649,30420,1,370,1,"GOA",0,134
200301,2003,1180794,1180649,30420,1,300,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,320,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,350,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,380,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,430,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,440,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,290,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,420,2,"GOA",0,134
200301,2003,1180794,1180649,30420,1,330,1,"GOA",0,134
200301,2003,1180794,1180649,30420,1,410,2,"GOA",0,134
200301,2003,1180795,1180649,30420,1,340,1,"GOA",0,111
200301,2003,1180795,1180649,30420,3,350,1,"GOA",0,111
200301,2003,1180795,1180649,30420,6,370,2,"GOA",0,111
200301,2003,1180795,1180649,30420,19,410,2,"GOA",0,111
200301,2003,1180795,1180649,30420,1,320,1,"GOA",0,111
200301,2003,1180795,1180649,30420,1,330,1,"GOA",0,111
200301,2003,1180795,1180649,30420,1,360,1,"GOA",0,111
200301,2003,1180795,1180649,30420,3,380,1,"GOA",0,111
200301,2003,1180795,1180649,30420,2,390,1,"GOA",0,111
200301,2003,1180795,1180649,30420,2,330,2,"GOA",0,111
200301,2003,1180795,1180649,30420,9,380,2,"GOA",0,111
200301,2003,1180795,1180649,30420,27,390,2,"GOA",0,111
200301,2003,1180795,1180649,30420,1,350,2,"GOA",0,111
200301,2003,1180795,1180649,30420,1,400,1,"GOA",0,111
200301,2003,1180795,1180649,30420,20,400,2,"GOA",0,111
200301,2003,1180795,1180649,30420,14,420,2,"GOA",0,111
200301,2003,1180795,1180649,30420,8,430,2,"GOA",0,111
200301,2003,1180795,1180649,30420,5,360,2,"GOA",0,111
200301,2003,1166836,1166835,30420,1,310,2,"GOA",0,NA
200301,2003,1166836,1166835,30420,1,320,2,"GOA",0,NA
200301,2003,1166841,1166835,30420,1,370,1,"GOA",0,111
200301,2003,1166844,1166835,30420,1,350,1,"GOA",0,111
200301,2003,1166844,1166835,30420,1,300,1,"GOA",0,111
200301,2003,1166844,1166835,30420,1,330,1,"GOA",0,111
200301,2003,1166845,1166835,30420,1,360,1,"GOA",0,210
200301,2003,1166847,1166835,30420,1,340,2,"GOA",0,111
200301,2003,1166847,1166835,30420,1,350,2,"GOA",0,111
200301,2003,1166847,1166835,30420,1,390,1,"GOA",0,111
200301,2003,1166847,1166835,30420,1,400,1,"GOA",0,111
200301,2003,1166847,1166835,30420,1,320,1,"GOA",0,111
200301,2003,1166847,1166835,30420,1,130,3,"GOA",0,111
200301,2003,1166847,1166835,30420,1,250,2,"GOA",0,111
200301,2003,1166847,1166835,30420,1,310,2,"GOA",0,111
200301,2003,1166847,1166835,30420,1,370,1,"GOA",0,111
200301,2003,1173438,1173315,30420,1,370,2,"GOA",0,13
200301,2003,1173441,1173315,30420,1,400,1,"GOA",0,11
200301,2003,1173441,1173315,30420,1,210,2,"GOA",0,11
200301,2003,1173441,1173315,30420,1,330,1,"GOA",0,11
200301,2003,1173441,1173315,30420,1,340,1,"GOA",0,11
200301,2003,1173441,1173315,30420,1,390,1,"GOA",0,11
200301,2003,1173441,1173315,30420,1,410,1,"GOA",0,11
200301,2003,1173441,1173315,30420,1,250,2,"GOA",0,11
200301,2003,1173441,1173315,30420,1,340,2,"GOA",0,11
200301,2003,1173441,1173315,30420,1,390,2,"GOA",0,11
200301,2003,1173443,1173315,30420,1,400,1,"GOA",0,11
200301,2003,1173444,1173315,30420,1,430,2,"GOA",0,13
200301,2003,1173444,1173315,30420,1,150,1,"GOA",0,13
200301,2003,1173444,1173315,30420,1,370,1,"GOA",0,13
200301,2003,1173444,1173315,30420,1,190,2,"GOA",0,13
200301,2003,1173444,1173315,30420,1,350,2,"GOA",0,13
200301,2003,1173444,1173315,30420,2,370,2,"GOA",0,13
200301,2003,1173444,1173315,30420,3,380,2,"GOA",0,13
200301,2003,1173444,1173315,30420,3,390,2,"GOA",0,13
200301,2003,1173444,1173315,30420,1,420,2,"GOA",0,13
200301,2003,1173444,1173315,30420,1,200,2,"GOA",0,13
200301,2003,1173444,1173315,30420,2,390,1,"GOA",0,13
200301,2003,1173444,1173315,30420,1,300,2,"GOA",0,13
200301,2003,1173444,1173315,30420,2,410,2,"GOA",0,13
200301,2003,1173444,1173315,30420,1,220,1,"GOA",0,13
200301,2003,1173444,1173315,30420,1,300,1,"GOA",0,13
200301,2003,1173444,1173315,30420,4,400,2,"GOA",0,13
200301,2003,1180650,1180649,30420,1,330,1,"GOA",0,111
200301,2003,1180650,1180649,30420,1,360,2,"GOA",0,111
200301,2003,1180652,1180649,30420,4,370,2,"GOA",0,10
200301,2003,1180652,1180649,30420,1,280,2,"GOA",0,10
200301,2003,1180652,1180649,30420,1,280,1,"GOA",0,10
200301,2003,1180652,1180649,30420,1,430,2,"GOA",0,10
200301,2003,1180652,1180649,30420,4,320,2,"GOA",0,10
200301,2003,1180652,1180649,30420,5,310,2,"GOA",0,10
200301,2003,1180652,1180649,30420,5,340,2,"GOA",0,10
200301,2003,1180652,1180649,30420,2,300,1,"GOA",0,10
200301,2003,1180652,1180649,30420,6,350,1,"GOA",0,10
200301,2003,1180652,1180649,30420,1,270,1,"GOA",0,10
200301,2003,1180652,1180649,30420,2,290,1,"GOA",0,10
200301,2003,1180652,1180649,30420,6,310,1,"GOA",0,10
200301,2003,1180652,1180649,30420,3,320,1,"GOA",0,10
200301,2003,1180652,1180649,30420,11,330,1,"GOA",0,10
200301,2003,1180652,1180649,30420,15,340,1,"GOA",0,10
200301,2003,1180652,1180649,30420,14,360,1,"GOA",0,10
200301,2003,1180652,1180649,30420,11,370,1,"GOA",0,10
200301,2003,1180652,1180649,30420,8,380,1,"GOA",0,10
200301,2003,1180652,1180649,30420,5,390,1,"GOA",0,10
200301,2003,1180652,1180649,30420,9,330,2,"GOA",0,10
200301,2003,1180652,1180649,30420,8,360,2,"GOA",0,10
200301,2003,1180652,1180649,30420,3,380,2,"GOA",0,10
200301,2003,1180652,1180649,30420,3,400,2,"GOA",0,10
200301,2003,1180652,1180649,30420,1,420,2,"GOA",0,10
200301,2003,1180652,1180649,30420,2,350,2,"GOA",0,10
200301,2003,1180652,1180649,30420,1,390,2,"GOA",0,10
200301,2003,1180654,1180649,30420,1,340,1,"GOA",0,10
200301,2003,1180654,1180649,30420,1,360,2,"GOA",0,10
200301,2003,1180654,1180649,30420,3,320,2,"GOA",0,10
200301,2003,1180654,1180649,30420,1,330,2,"GOA",0,10
200301,2003,1180657,1180649,30420,1,350,2,"GOA",0,111
200301,2003,1180657,1180649,30420,2,310,1,"GOA",0,111
200301,2003,1180657,1180649,30420,1,350,1,"GOA",0,111
200301,2003,1180657,1180649,30420,2,360,2,"GOA",0,111
200301,2003,1180657,1180649,30420,1,330,2,"GOA",0,111
200301,2003,1180660,1180649,30420,1,340,1,"GOA",0,210
200301,2003,1180856,1180649,30420,2,400,1,"GOA",0,131
200301,2003,1180856,1180649,30420,3,380,2,"GOA",0,131
200301,2003,1180856,1180649,30420,3,340,1,"GOA",0,131
200301,2003,1180856,1180649,30420,1,310,2,"GOA",0,131
200301,2003,1180856,1180649,30420,1,360,1,"GOA",0,131
200301,2003,1180856,1180649,30420,2,390,1,"GOA",0,131
200301,2003,1180856,1180649,30420,1,270,1,"GOA",0,131
200301,2003,1180856,1180649,30420,1,310,1,"GOA",0,131
200301,2003,1180856,1180649,30420,1,360,2,"GOA",0,131
200301,2003,1180856,1180649,30420,1,390,2,"GOA",0,131
200301,2003,1180856,1180649,30420,1,370,1,"GOA",0,131
200301,2003,1180856,1180649,30420,1,380,1,"GOA",0,131
200301,2003,1180856,1180649,30420,2,340,2,"GOA",0,131
200301,2003,1180856,1180649,30420,1,370,2,"GOA",0,131
200301,2003,1180856,1180649,30420,3,410,2,"GOA",0,131
200301,2003,1180857,1180649,30420,1,380,1,"GOA",0,131
200301,2003,1180858,1180649,30420,14,380,2,"GOA",0,131
200301,2003,1180858,1180649,30420,1,440,2,"GOA",0,131
200301,2003,1180858,1180649,30420,3,350,1,"GOA",0,131
200301,2003,1180858,1180649,30420,4,420,2,"GOA",0,131
200301,2003,1180858,1180649,30420,9,410,2,"GOA",0,131
200301,2003,1180858,1180649,30420,2,430,2,"GOA",0,131
200301,2003,1180858,1180649,30420,4,400,1,"GOA",0,131
200301,2003,1180858,1180649,30420,1,310,2,"GOA",0,131
200301,2003,1180858,1180649,30420,6,330,2,"GOA",0,131
200301,2003,1180858,1180649,30420,5,340,2,"GOA",0,131
200301,2003,1180858,1180649,30420,3,350,2,"GOA",0,131
200301,2003,1180858,1180649,30420,3,360,2,"GOA",0,131
200301,2003,1180858,1180649,30420,8,370,2,"GOA",0,131
200301,2003,1180858,1180649,30420,11,390,2,"GOA",0,131
200301,2003,1180858,1180649,30420,21,400,2,"GOA",0,131
200301,2003,1180858,1180649,30420,3,330,1,"GOA",0,131
200301,2003,1180858,1180649,30420,6,360,1,"GOA",0,131
200301,2003,1180858,1180649,30420,6,320,2,"GOA",0,131
200301,2003,1180858,1180649,30420,2,300,1,"GOA",0,131
200301,2003,1180858,1180649,30420,3,320,1,"GOA",0,131
200301,2003,1180858,1180649,30420,3,340,1,"GOA",0,131
200301,2003,1180858,1180649,30420,10,370,1,"GOA",0,131
200301,2003,1180858,1180649,30420,8,380,1,"GOA",0,131
200301,2003,1180858,1180649,30420,8,390,1,"GOA",0,131
200301,2003,1180858,1180649,30420,1,410,1,"GOA",0,131
200301,2003,1180863,1180649,30420,1,360,2,"GOA",0,241
200101,2001,1077784,1077655,30420,1,250,1,"GOA",0,30
200101,2001,1077785,1077655,30420,1,170,2,"GOA",4.1,30
200101,2001,1077785,1077655,30420,1,220,1,"GOA",4.1,30
200101,2001,1077785,1077655,30420,3,240,2,"GOA",4.1,30
200101,2001,1077785,1077655,30420,1,250,1,"GOA",4.1,30
200101,2001,1077785,1077655,30420,2,250,2,"GOA",4.1,30
200101,2001,1077785,1077655,30420,2,260,2,"GOA",4.1,30
200101,2001,1077785,1077655,30420,1,300,1,"GOA",4.1,30
200101,2001,1077793,1077655,30420,19,180,1,"GOA",5,30
200101,2001,1077793,1077655,30420,1,130,2,"GOA",5,30
200101,2001,1077793,1077655,30420,1,140,2,"GOA",5,30
200101,2001,1077793,1077655,30420,1,150,2,"GOA",5,30
200101,2001,1077793,1077655,30420,1,160,2,"GOA",5,30
200101,2001,1077793,1077655,30420,4,170,2,"GOA",5,30
200101,2001,1077793,1077655,30420,19,180,2,"GOA",5,30
200101,2001,1077793,1077655,30420,19,190,2,"GOA",5,30
200101,2001,1077793,1077655,30420,21,190,1,"GOA",5,30
200101,2001,1077793,1077655,30420,5,200,1,"GOA",5,30
200101,2001,1077793,1077655,30420,7,200,2,"GOA",5,30
200101,2001,1077793,1077655,30420,1,240,1,"GOA",5,30
200101,2001,1077793,1077655,30420,2,250,2,"GOA",5,30
200101,2001,1077793,1077655,30420,3,150,1,"GOA",5,30
200101,2001,1077793,1077655,30420,2,250,1,"GOA",5,30
200101,2001,1077800,1077655,30420,1,310,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,4,320,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,8,370,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,5,420,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,1,280,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,1,300,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,2,320,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,1,330,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,1,330,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,7,340,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,7,340,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,4,350,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,6,350,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,13,360,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,20,360,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,17,370,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,18,380,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,19,380,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,5,390,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,13,390,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,13,400,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,19,400,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,4,410,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,8,410,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,16,420,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,2,430,1,"GOA",4.4,134
200101,2001,1077800,1077655,30420,3,430,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,2,440,2,"GOA",4.4,134
200101,2001,1077800,1077655,30420,1,460,2,"GOA",4.4,134
200101,2001,1077801,1077655,30420,1,370,2,"GOA",0,231
200101,2001,1077801,1077655,30420,2,300,2,"GOA",0,231
200101,2001,1077801,1077655,30420,1,340,2,"GOA",0,231
200101,2001,1077801,1077655,30420,1,360,1,"GOA",0,231
200101,2001,1077801,1077655,30420,1,380,2,"GOA",0,231
200101,2001,1077801,1077655,30420,1,390,2,"GOA",0,231
200101,2001,1077801,1077655,30420,1,410,2,"GOA",0,231
200101,2001,1077801,1077655,30420,1,290,2,"GOA",0,231
200101,2001,1077802,1077655,30420,2,390,2,"GOA",0,134
200101,2001,1077802,1077655,30420,1,290,2,"GOA",0,134
200101,2001,1077802,1077655,30420,1,310,1,"GOA",0,134
200101,2001,1077802,1077655,30420,1,320,1,"GOA",0,134
200101,2001,1078072,1077656,30420,1,200,1,"GOA",0,30
200101,2001,1078072,1077656,30420,1,300,1,"GOA",0,30
200101,2001,1078072,1077656,30420,1,280,1,"GOA",0,30
200101,2001,1078073,1077656,30420,1,240,2,"GOA",0,30
200101,2001,1078073,1077656,30420,3,260,2,"GOA",0,30
200101,2001,1078079,1077656,30420,1,300,2,"GOA",0,130
200101,2001,1078079,1077656,30420,1,310,1,"GOA",0,130
200101,2001,1078079,1077656,30420,1,330,2,"GOA",0,130
200101,2001,1078084,1077656,30420,1,140,1,"GOA",1.12,31
200101,2001,1078128,1077656,30420,1,300,1,"GOA",0,133
200301,2003,1173453,1173315,30420,1,230,2,"GOA",0,13
200301,2003,1173453,1173315,30420,1,200,2,"GOA",0,13
200301,2003,1173456,1173315,30420,1,330,1,"GOA",0,120
200301,2003,1173457,1173315,30420,2,370,1,"GOA",0,120
200301,2003,1173457,1173315,30420,1,350,1,"GOA",0,120
200301,2003,1173457,1173315,30420,1,380,1,"GOA",0,120
200301,2003,1173457,1173315,30420,1,330,2,"GOA",0,120
200301,2003,1173457,1173315,30420,2,350,2,"GOA",0,120
200301,2003,1173457,1173315,30420,1,360,2,"GOA",0,120
200301,2003,1173457,1173315,30420,1,340,1,"GOA",0,120
200301,2003,1173458,1173315,30420,1,340,2,"GOA",0,120
200301,2003,1173341,1173315,30420,1,380,1,"GOA",0,134
200301,2003,1173341,1173315,30420,2,260,2,"GOA",0,134
200301,2003,1173341,1173315,30420,1,390,2,"GOA",0,134
200301,2003,1173341,1173315,30420,1,310,1,"GOA",0,134
200301,2003,1173341,1173315,30420,2,360,1,"GOA",0,134
200301,2003,1173341,1173315,30420,2,370,1,"GOA",0,134
200301,2003,1173341,1173315,30420,2,390,1,"GOA",0,134
200301,2003,1173341,1173315,30420,2,330,2,"GOA",0,134
200301,2003,1173341,1173315,30420,1,400,2,"GOA",0,134
200301,2003,1173346,1173315,30420,1,340,2,"GOA",0,133
200301,2003,1173346,1173315,30420,1,410,1,"GOA",0,133
200301,2003,1173351,1173315,30420,1,360,1,"GOA",0,134
200301,2003,1173354,1173315,30420,1,350,2,"GOA",0,134
200301,2003,1173354,1173315,30420,1,320,1,"GOA",0,134
200301,2003,1173354,1173315,30420,1,390,2,"GOA",0,134
200301,2003,1173354,1173315,30420,4,400,2,"GOA",0,134
200301,2003,1173354,1173315,30420,4,410,2,"GOA",0,134
200301,2003,1173354,1173315,30420,1,420,2,"GOA",0,134
200301,2003,1173354,1173315,30420,1,440,2,"GOA",0,134
200301,2003,1173354,1173315,30420,1,330,2,"GOA",0,134
200301,2003,1173354,1173315,30420,1,340,2,"GOA",0,134
200301,2003,1167018,1166835,30420,2,250,2,"GOA",0,30
200301,2003,1167020,1166835,30420,1,340,2,"GOA",0,130
200301,2003,1167021,1166835,30420,1,210,2,"GOA",0,130
200301,2003,1167021,1166835,30420,1,240,2,"GOA",0,130
200301,2003,1167021,1166835,30420,1,270,1,"GOA",0,130
200301,2003,1167022,1166835,30420,1,240,2,"GOA",0,130
200301,2003,1167022,1166835,30420,1,250,1,"GOA",0,130
200301,2003,1167023,1166835,30420,1,240,2,"GOA",0,130
200301,2003,1167023,1166835,30420,1,250,1,"GOA",0,130
200301,2003,1167023,1166835,30420,1,260,1,"GOA",0,130
200301,2003,1167023,1166835,30420,1,260,2,"GOA",0,130
200301,2003,1167023,1166835,30420,1,270,1,"GOA",0,130
200301,2003,1167023,1166835,30420,1,270,2,"GOA",0,130
200301,2003,1180797,1180649,30420,4,380,1,"GOA",0,122
200301,2003,1180797,1180649,30420,14,390,1,"GOA",0,122
200301,2003,1180797,1180649,30420,7,410,1,"GOA",0,122
200301,2003,1180797,1180649,30420,4,390,2,"GOA",0,122
200301,2003,1180797,1180649,30420,3,420,1,"GOA",0,122
200301,2003,1180797,1180649,30420,1,430,1,"GOA",0,122
200301,2003,1180797,1180649,30420,3,400,2,"GOA",0,122
200301,2003,1180797,1180649,30420,23,420,2,"GOA",0,122
200301,2003,1180797,1180649,30420,8,440,2,"GOA",0,122
200301,2003,1180797,1180649,30420,5,450,2,"GOA",0,122
200301,2003,1180797,1180649,30420,5,370,1,"GOA",0,122
200301,2003,1180797,1180649,30420,1,380,2,"GOA",0,122
200301,2003,1180797,1180649,30420,1,460,2,"GOA",0,122
200301,2003,1180797,1180649,30420,15,410,2,"GOA",0,122
200301,2003,1180797,1180649,30420,21,430,2,"GOA",0,122
200301,2003,1180797,1180649,30420,5,400,1,"GOA",0,122
200301,2003,1180797,1180649,30420,1,300,1,"GOA",0,122
200301,2003,1180799,1180649,30420,3,320,1,"GOA",0,111
200301,2003,1180799,1180649,30420,3,370,2,"GOA",0,111
200301,2003,1180799,1180649,30420,1,300,1,"GOA",0,111
200301,2003,1180799,1180649,30420,1,320,2,"GOA",0,111
200301,2003,1180799,1180649,30420,2,310,1,"GOA",0,111
200301,2003,1180799,1180649,30420,5,330,1,"GOA",0,111
200301,2003,1180799,1180649,30420,4,350,1,"GOA",0,111
200301,2003,1180799,1180649,30420,3,360,1,"GOA",0,111
200301,2003,1180799,1180649,30420,3,370,1,"GOA",0,111
200301,2003,1180799,1180649,30420,1,380,1,"GOA",0,111
200301,2003,1180799,1180649,30420,2,310,2,"GOA",0,111
200301,2003,1180799,1180649,30420,2,330,2,"GOA",0,111
200301,2003,1180799,1180649,30420,5,350,2,"GOA",0,111
200301,2003,1180799,1180649,30420,3,360,2,"GOA",0,111
200301,2003,1180799,1180649,30420,8,340,1,"GOA",0,111
200301,2003,1180799,1180649,30420,1,390,1,"GOA",0,111
200301,2003,1180799,1180649,30420,7,340,2,"GOA",0,111
200301,2003,1180799,1180649,30420,1,390,2,"GOA",0,111
200301,2003,1180811,1180649,30420,1,390,1,"GOA",0,130
200301,2003,1180813,1180649,30420,1,330,2,"GOA",0,231
200301,2003,1180813,1180649,30420,1,340,2,"GOA",0,231
200301,2003,1180813,1180649,30420,1,330,1,"GOA",0,231
200301,2003,1180813,1180649,30420,1,370,1,"GOA",0,231
200301,2003,1180815,1180649,30420,1,300,2,"GOA",1.11,31
200301,2003,1180815,1180649,30420,1,260,2,"GOA",1.11,31
200301,2003,1180820,1180649,30420,1,140,1,"GOA",0,31
200101,2001,1077927,1077656,30420,11,370,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,9,350,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,310,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,2,330,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,4,330,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,6,340,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,6,340,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,8,350,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,9,360,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,12,360,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,30,370,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,43,380,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,3,390,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,31,390,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,400,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,9,400,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,410,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,7,410,2,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,420,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,320,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,5,380,1,"GOA",4.4,111
200101,2001,1077927,1077656,30420,1,430,1,"GOA",4.4,111
200101,2001,1077928,1077656,30420,1,430,1,"GOA",1,111
200101,2001,1077928,1077656,30420,1,270,1,"GOA",1,111
200101,2001,1077928,1077656,30420,1,290,2,"GOA",1,111
200101,2001,1077928,1077656,30420,2,290,1,"GOA",1,111
200101,2001,1077928,1077656,30420,1,300,1,"GOA",1,111
200101,2001,1077928,1077656,30420,1,300,2,"GOA",1,111
200101,2001,1077928,1077656,30420,2,320,2,"GOA",1,111
200101,2001,1077928,1077656,30420,3,320,1,"GOA",1,111
200101,2001,1077928,1077656,30420,1,330,2,"GOA",1,111
200101,2001,1077928,1077656,30420,1,340,2,"GOA",1,111
200101,2001,1077928,1077656,30420,8,350,2,"GOA",1,111
200101,2001,1077928,1077656,30420,1,360,2,"GOA",1,111
